27.75005,1.29905,2022-08-31,4
27.75005,1.29895,2022-08-31,4
27.75005,1.2988499999999998,2022-08-31,4
27.75005,1.2987499999999998,2022-08-31,3
27.75005,1.2986499999999999,2022-09-12,3
27.75005,1.2985499999999999,2022-09-12,3
27.75005,1.2984499999999999,2022-09-12,3
27.75005,1.29835,2022-09-12,3
27.75005,1.29825,2024-01-05,3
27.75005,1.2885499999999999,2020-09-22,3
27.75015,2.49195,2021-02-13,3
27.75015,2.49185,2020-10-04,3
27.75015,2.49175,2020-10-04,3
27.75015,2.49165,2020-03-02,3
27.75015,2.49155,2020-03-02,3
27.75015,2.49145,2020-03-02,3
27.75015,2.49135,2020-03-02,3
27.75015,2.49125,2020-03-02,3
27.75015,2.49115,2020-03-02,3
27.75015,2.49105,2020-03-02,3
27.75015,2.48145,2024-01-29,3
27.75015,2.48135,2024-07-15,3
27.75015,2.47895,2022-05-15,3
27.75015,2.47885,2022-05-15,3
27.75015,2.47875,2022-05-27,3
27.75015,2.46675,2021-04-19,3
27.75015,2.46665,2021-04-19,3
27.75015,2.46655,2021-03-02,3
27.75015,2.46645,2021-02-18,4
27.75015,2.46635,2021-03-02,4
27.75015,2.46625,2021-03-02,3
27.75015,2.46615,2021-06-13,3
27.75015,2.46605,2022-04-02,3
27.75015,2.46075,2021-06-25,3
27.75015,2.41395,2024-06-07,2
27.75015,2.41385,2024-06-07,2
27.75015,2.41375,2024-06-07,2
27.75015,2.41365,2024-06-07,2
27.75015,2.41355,2024-06-07,2
27.75015,2.41345,2023-04-02,3
27.75015,2.41335,2023-04-02,3
27.75015,2.41295,2023-02-06,3
27.75015,2.41285,2023-02-06,3
27.75015,2.40645,2022-02-20,3
27.75015,2.40435,2023-02-08,3
27.75015,2.40425,2023-02-08,3
27.75015,2.39145,2024-06-23,2
27.75015,2.39135,2024-06-23,2
27.75015,2.38565,2020-02-24,3
27.75015,2.38555,2020-02-24,3
27.75015,2.38545,2020-02-24,3
27.75015,2.38535,2021-01-01,3
27.75015,2.38505,2022-11-11,3
27.75015,2.38495,2022-11-11,3
27.75015,2.38485,2022-04-09,3
27.75015,2.38475,2022-10-06,3
27.75015,2.38465,2022-10-06,3
27.75015,2.38455,2022-10-06,3
27.75015,2.38445,2022-10-06,3
27.75015,2.38435,2022-10-06,3
27.75015,2.38425,2022-12-17,3
27.75015,2.38415,2023-01-10,3
27.75015,2.38405,2023-01-10,3
27.75015,2.30465,2019-01-31,3
27.75015,2.30455,2019-01-31,3
27.75015,2.29695,2024-04-27,3
27.75015,2.29685,2024-04-27,3
27.75015,2.29675,2022-06-13,3
27.75015,2.29585,2023-05-27,3
27.75015,2.29575,2023-03-04,3
27.75015,2.29565,2023-03-04,3
27.75015,2.29555,2023-01-15,3
27.75015,2.2954499999999998,2023-02-20,4
27.75015,2.29535,2023-02-20,4
27.75015,2.29525,2023-02-27,3
27.75015,2.29515,2023-08-07,3
27.75015,2.24875,2022-10-06,3
27.75015,2.24865,2024-01-29,3
27.75015,2.24855,2024-01-29,3
27.75015,2.23595,2021-03-11,3
27.75015,2.23585,2021-03-11,3
27.75015,2.22515,2024-01-29,3
27.75015,2.22505,2024-01-29,3
27.75015,2.21825,2024-03-04,3
27.75015,2.21815,2024-03-04,3
27.75015,2.21805,2024-03-04,3
27.75015,2.17575,2023-02-16,3
27.75015,2.17565,2023-02-16,3
27.75015,2.17555,2023-02-16,3
27.75015,2.17545,2023-02-16,3
27.75015,2.17535,2023-02-16,3
27.75015,2.17525,2023-04-02,3
27.75015,2.17515,2023-04-02,3
27.75015,2.17505,2023-04-02,3
27.75015,2.16825,2024-03-28,3
27.75015,2.16815,2024-03-28,3
27.75015,2.16805,2024-03-28,3
27.75015,2.16675,2021-03-11,3
27.75015,2.1666499999999997,2021-03-11,3
27.75015,2.16655,2021-03-11,3
27.75015,2.16645,2023-02-03,3
27.75015,2.16635,2023-02-03,3
27.75015,2.16575,2023-04-02,3
27.75015,2.16565,2023-04-02,3
27.75015,2.16555,2023-04-02,3
27.75015,2.16425,2019-02-12,3
27.75015,2.16415,2019-02-12,3
27.75015,2.16405,2019-01-19,3
27.75015,2.16385,2019-05-31,3
27.75015,2.16375,2019-05-31,3
27.75015,2.16365,2019-03-08,3
27.75015,2.16355,2019-03-08,3
27.75015,2.16345,2019-03-08,3
27.75015,2.16335,2019-02-24,3
27.75015,2.16325,2019-01-31,3
27.75015,2.16315,2019-02-12,3
27.75015,2.16305,2019-03-08,3
27.75015,2.16295,2019-03-08,3
27.75015,2.16285,2019-03-08,3
27.75015,2.16275,2019-07-06,3
27.75015,2.16265,2020-12-15,3
27.75015,2.16255,2020-05-13,3
27.75015,2.1624499999999998,2020-03-02,3
27.75015,2.16235,2020-03-02,3
27.75015,2.1622500000000002,2020-03-02,3
27.75015,2.16215,2020-03-02,3
27.75015,2.16205,2020-03-02,3
27.75015,2.16195,2020-03-02,3
27.75015,2.16185,2020-03-14,3
27.75015,2.16175,2020-03-14,3
27.75015,2.16165,2020-03-02,3
27.75015,2.16155,2020-03-02,3
27.75015,2.16145,2020-03-02,3
27.75015,2.16135,2020-03-02,3
27.75015,2.16125,2020-03-02,3
27.75015,2.16115,2020-03-02,3
27.75015,2.16105,2020-03-02,3
27.75015,2.16095,2020-03-14,3
27.75015,2.16085,2020-03-14,3
27.75015,2.16075,2020-03-14,3
27.75015,2.16065,2020-05-13,3
27.75015,2.15805,2019-03-08,3
27.75015,2.15795,2019-02-24,3
27.75015,2.15785,2019-02-24,3
27.75015,2.14185,2022-05-27,3
27.75015,2.14175,2022-02-08,4
27.75015,2.14165,2022-02-08,4
27.75015,2.14155,2022-02-08,4
27.75015,2.14145,2022-02-08,4
27.75015,2.14135,2022-02-20,4
27.75015,2.14125,2022-02-20,4
27.75015,2.14115,2022-05-10,3
27.75015,2.14105,2022-05-10,3
27.75015,2.14095,2022-05-10,3
27.75015,2.14085,2022-05-10,3
27.75015,2.14075,2023-05-05,3
27.75015,2.14065,2023-05-05,3
27.75015,2.14055,2023-05-05,3
27.75015,2.10115,2022-01-27,3
27.75015,2.10105,2022-02-08,3
27.75015,2.10095,2022-02-08,3
27.75015,2.10085,2020-07-12,3
27.75015,2.10075,2020-07-12,3
27.75015,2.10065,2020-07-12,3
27.75015,2.10055,2020-06-06,3
27.75015,2.10045,2020-06-06,3
27.75015,2.10025,2023-02-27,3
27.75015,2.09845,2021-03-11,3
27.75015,2.09835,2021-03-11,3
27.75015,2.09795,2022-03-04,3
27.75015,2.09785,2022-03-04,3
27.75015,2.09775,2022-03-04,3
27.75015,2.09595,2021-12-10,3
27.75015,2.09585,2023-03-23,3
27.75015,2.07415,2024-01-29,3
27.75015,2.07405,2022-05-15,3
27.75015,2.07395,2022-04-09,3
27.75015,2.07385,2022-03-16,3
27.75015,2.07375,2023-05-05,4
27.75015,2.0736499999999998,2023-05-05,4
27.75015,2.07355,2023-05-05,4
27.75015,2.07345,2023-01-05,3
27.75015,2.07335,2023-01-05,3
27.75015,2.07325,2023-05-04,3
27.75015,2.07315,2023-05-04,3
27.75015,2.07305,2023-05-04,3
27.75015,2.07265,2019-02-24,3
27.75015,2.07255,2019-02-24,3
27.75015,2.07245,2019-02-12,3
27.75015,2.07235,2019-02-12,3
27.75015,2.07225,2019-02-12,3
27.75015,2.07215,2019-01-31,3
27.75015,2.07205,2019-01-31,3
27.75015,2.07045,2020-03-26,3
27.75015,2.07035,2020-03-26,3
27.75015,2.07025,2020-04-19,3
27.75015,2.07015,2020-07-24,3
27.75015,2.07005,2022-02-08,3
27.75015,2.06995,2023-05-04,3
27.75015,2.0698499999999997,2023-05-04,3
27.75015,2.06965,2022-02-08,3
27.75015,2.06955,2022-03-16,3
27.75015,2.06945,2023-04-02,3
27.75015,2.06935,2023-04-02,3
27.75015,2.06925,2022-01-27,3
27.75015,2.06915,2022-01-27,3
27.75015,2.06905,2022-02-08,3
27.75015,2.06895,2022-02-08,3
27.75015,2.06885,2022-02-08,3
27.75015,2.06875,2022-02-08,3
27.75015,2.06865,2022-02-08,3
27.75015,2.06855,2022-02-08,3
27.75015,2.06845,2022-02-08,4
27.75015,2.06835,2022-02-08,4
27.75015,2.06825,2022-02-08,4
27.75015,2.06815,2022-01-27,4
27.75015,2.06805,2022-01-27,4
27.75015,2.0679499999999997,2022-05-10,3
27.75015,2.06785,2022-05-10,3
27.75015,2.06775,2023-04-10,3
27.75015,2.06765,2020-03-14,4
27.75015,2.0675499999999998,2020-03-14,4
27.75015,2.06745,2020-03-14,3
27.75015,2.06735,2020-03-14,3
27.75015,2.06725,2020-03-14,3
27.75015,2.06715,2020-03-14,3
27.75015,2.06705,2020-03-14,3
27.75015,2.06695,2020-03-14,3
27.75015,2.06685,2021-02-01,3
27.75015,2.06595,2023-04-02,3
27.75015,2.06585,2023-04-02,3
27.75015,2.06545,2024-02-10,3
27.75015,2.06535,2024-02-10,3
27.75015,2.06525,2022-01-15,3
27.75015,2.06515,2022-01-27,3
27.75015,2.06505,2024-03-05,3
27.75015,2.06495,2024-03-05,3
27.75015,2.05435,2022-02-20,3
27.75015,2.05425,2022-01-27,3
27.75015,2.05415,2022-01-27,3
27.75015,2.05405,2022-01-27,3
27.75015,2.05395,2022-01-27,4
27.75015,2.0538499999999997,2022-01-27,4
27.75015,2.05375,2022-01-27,4
27.75015,2.05365,2022-02-08,4
27.75015,2.05355,2022-02-18,3
27.75015,2.0534499999999998,2022-02-19,3
27.75015,2.05335,2022-02-19,3
27.75015,2.04665,2019-03-20,3
27.75015,2.04645,2019-03-20,3
27.75015,2.04635,2019-03-20,3
27.75015,2.04595,2019-03-08,3
27.75015,2.04585,2019-03-08,3
27.75015,2.04575,2019-04-01,3
27.75015,2.03695,2024-05-04,3
27.75015,2.03685,2023-06-15,3
27.75015,2.03675,2023-02-27,3
27.75015,2.03665,2023-02-03,3
27.75015,2.03655,2023-02-03,3
27.75015,2.03645,2022-12-29,3
27.75015,2.03635,2021-02-13,3
27.75015,2.03625,2021-02-13,3
27.75015,2.03615,2021-02-13,3
27.75015,2.03575,2023-01-22,3
27.75015,2.03345,2021-02-13,3
27.75015,2.03335,2020-06-06,3
27.75015,2.03325,2020-03-02,3
27.75015,2.03315,2020-01-14,3
27.75015,2.03305,2020-01-14,3
27.75015,2.03295,2020-08-17,3
27.75015,2.03285,2021-02-01,3
27.75015,2.03275,2021-02-01,3
27.75015,2.03265,2021-10-11,3
27.75015,2.02995,2023-03-23,3
27.75015,2.02985,2022-02-08,3
27.75015,2.02975,2022-02-08,3
27.75015,2.02965,2022-02-08,3
27.75015,2.02955,2022-02-08,3
27.75015,2.02475,2023-05-21,3
27.75015,2.02465,2023-05-21,3
27.75015,2.02455,2023-05-21,3
27.75015,2.02445,2023-05-05,3
27.75015,2.02435,2023-05-05,3
27.75015,2.02115,2022-03-16,3
27.75015,2.02105,2022-03-16,3
27.75015,2.02095,2022-03-04,3
27.75015,2.02085,2022-03-16,3
27.75015,2.02075,2022-03-28,3
27.75015,1.89975,2022-09-24,3
27.75015,1.8996499999999998,2022-09-24,3
27.75015,1.89955,2023-04-28,3
27.75015,1.8994499999999999,2023-05-22,3
27.75015,1.89935,2023-05-22,3
27.75015,1.8992499999999999,2023-05-22,3
27.75015,1.8409499999999999,2024-08-08,2
27.75015,1.84085,2023-02-27,3
27.75015,1.8407499999999999,2023-02-27,3
27.75015,1.8406500000000001,2023-02-15,3
27.75015,1.84055,2023-02-03,3
27.75015,1.84045,2023-02-03,3
27.75015,1.84035,2023-02-15,3
27.75015,1.84025,2023-08-14,3
27.75015,1.84015,2024-01-05,3
27.75015,1.84005,2023-12-24,3
27.75015,1.83995,2024-03-29,3
27.75015,1.83965,2023-12-24,3
27.75015,1.82105,2022-10-30,3
27.75015,1.8209499999999998,2022-11-11,3
27.75015,1.82085,2022-11-11,3
27.75015,1.8207499999999999,2022-11-23,3
27.75015,1.82065,2022-12-29,3
27.75015,1.81785,2022-08-19,3
27.75015,1.81775,2022-08-19,3
27.75015,1.81375,2023-01-10,3
27.75015,1.81365,2022-12-17,3
27.75015,1.81355,2022-12-17,3
27.75015,1.81345,2022-11-23,3
27.75015,1.81335,2022-12-17,3
27.75015,1.81325,2023-02-27,3
27.75015,1.8129499999999998,2022-10-24,3
27.75015,1.81285,2022-10-24,4
27.75015,1.8127499999999999,2022-10-24,4
27.75015,1.81265,2022-10-24,4
27.75015,1.8125499999999999,2022-10-24,4
27.75015,1.8124500000000001,2022-10-30,3
27.75015,1.81235,2022-10-30,3
27.75015,1.81225,2022-10-30,3
27.75015,1.81215,2022-10-30,3
27.75015,1.81205,2022-12-29,3
27.75015,1.81195,2022-10-24,3
27.75015,1.81185,2022-10-24,3
27.75015,1.81175,2023-05-05,3
27.75015,1.81165,2023-05-05,3
27.75015,1.81155,2023-05-05,3
